input,output
covid-fake-news: chines scientist race start human trial covid vaccin august,1
covid-fake-news: current enough evid suggest covid19 survivor becom immun recoveri takerespons wearamask observ physic distanc wash hand frequent soap amp water maskonnaija protect other,1
covid-fake-news: break labour leader sir keir starmer selfisol member household display possibl coronaviru symptom get latest stori,1
covid-fake-news: lame coronaviru parti infect 0 peopl,0
covid-fake-news: concept asymptomat covid19 center confus controversi week,1
covid-fake-news: one new zealand receiv hospitallevel care covid19 yesterday new zealand laboratori complet 5950 test bring total complet date 341117,1
covid-fake-news: research develop drug cure covid19 3 day,0
covid-fake-news: state report 23k new case today that within rang weve seen last month state report 400 new case arkansa arizona north carolina report new oneday high,1
covid-fake-news: india record 61000 new infect take countri confirm case talli 208 lakh wherea tamil nadu govern announc reopen small templ mosqu church dargah 10 august covid19 coronavirusupd,0
covid-fake-news: trump suggest donkey penis cure covid19 donaldtrump covid19,0
covid-fake-news: air canada promis 100 bonu aeroplan mile passeng get covid,0
covid-fake-news: review covid19 trend africa show case still rise well activ commun transmiss viru contin reinforc need adher recommend measur repres brief,1
covid-fake-news: number peopl uk test posit coronaviru increas 3330 offici figur show,1
covid-fake-news: anyon plan celebr world steam week dont fake news steam doesnt kill coronaviru cure covid19 factcheck worldsteamweek,0
covid-fake-news: rt somehow ny nj ct safe place us right covid19,1
covid-fake-news: covid19 updat today five new case covid19 report new zealand two miq three commun bring confirm case covid19 1406 number report world health organ,1
covid-fake-news: youv close contact person covid19 public health worker may call let know youv expos answer call slowthespread learn happen contact trace,1
covid-fake-news: italian parliament call arrest bill gate,0
covid-fake-news: today signific mileston announc last activ case covid19 new zealand recov mean 0 activ case new zealand thank stay home play safe support fight viru,1
covid-fake-news: miss antivaxx covid19 coronavirusoutbreak,0
covid-fake-news: wale health minist say local lockdown possibl wale kayburley latest,1
covid-fake-news: coronaviru school may close due lack test headteach warn,1
covid-fake-news: indiafightscorona india record highest ever singl day recoveri 54859 today recoveri exceed activ case 9 lakh case fatal rate touch new low 2,1
covid-fake-news: indiafightscorona 74 new confirm case concentr 10 statesut maharashtra alon contribut 18000 follow andhra pradesh karnataka 7000 6000 case respect staysaf indiawillwin,1
covid-fake-news: mainstream media pretend deadli surg covid case thank wisconsinit vote,0
covid-fake-news: report outbreak idioci spread 10000 time faster coronaviru coronaviru,0
covid-fake-news: use ozon fight spread corona viru,0
covid-fake-news: kia ora ben info rang measur everi alert level found,1
covid-fake-news: coronavirusupd india covid19 recoveri rate improv 7731 septemb 07 2020 steadi improv india covid19 recoveri rate sinc lockdown initi march 25 2020 indiafightscorona via,1
covid-fake-news: random post renown yoga guru keep make self test recommend covidー19 factcheck,0
covid-fake-news: covid19 coronaviru coronavirusupd unbeliev presid,0
covid-fake-news: 77 uk physician need covid test couldnt get one,1
covid-fake-news: weekli updat death regist weekli england wale number death week end 19 june within rang would expect base trend analysi past 10 year covid19 covid19sci,1
covid-fake-news: begin track antigen test appear underreport kentucki instanc ad 10k antigen test today alon api break antigen pcr test whenev possibl,1
covid-fake-news: biden said cop die covid year kill patrol mostli true,0
covid-fake-news: rt confirm two new case covid19 new zealand today link recent travel uk w,1
covid-fake-news: viral text messag claim chemic substanc methylxanthin requir cure covid19 found tea dr li wenliang found cure research coronaviru death,0
covid-fake-news: coronaviru continu mutat peopl mind health govern news coronaviru media covid19,0
covid-fake-news: 125 new case covid19nigeria lagos42 fct25 katsina14 kaduna11 kwara8 ondo7 delta4 anambra3 oyo3 edo2 ogun2 osun2 cross river1 54588 confirm 42627 discharg 1048 death,1
covid-fake-news: video view thousand time facebook post alongsid claim show sri lankan doctor invent rapid test kit novel coronaviru caus diseas covid19,0
covid-fake-news: great news carona viru vaccin readi abl cure patient within 3 hour inject hat us scientist trump announc roch medic compani launch vaccin next sunday million,0
covid-fake-news: wear mask long period time caus hypoxia,0
covid-fake-news: indian state kerala opposit leader write chief minist pinarayi vijayan adopt method save stronger immun covid19 infect,0
covid-fake-news: basic imposs get kind compens your injur covid19 vaccin,0
covid-fake-news: say us top global covid19 fight isnt coronaviru covid19,0
covid-fake-news: peopl defi stayathom order fill arizona beach,0
covid-fake-news: peopl scotland ban visit household indoor tough new restrict go announc england get new measur scotland,1
covid-fake-news: mani hour work medic isol ward pictur egyptian hero egyptian white armi,0
covid-fake-news: studi annal intern medicin estim probabl pcr test result falseneg vari cours ill highest risk symptom appear lowest three day symptom appear,1
covid-fake-news: today case mean total number confirm case covid19 1154 number report world health organ combin total confirm probabl case 1504,1
covid-fake-news: 4 pm updat publish us complet test least 279485 peopl 54134 yesterday total note track test state report state report neg test detail see,1
covid-fake-news: dr vele markovski claimd ventil quarantin great harm treat coronaviru contamin level sarcov2 extrem low,0
covid-fake-news: 510 bori johnson chair emerg cobra meet tomorrow ahead statement next step tackl coronaviru pandem click find pm could announc,1
covid-fake-news: bori johnson said member public report neighbour breach rule six unless anim hous parti hot tub forth,1
covid-fake-news: vaccin kill 50 million peopl 1918 spanish flu pandem,0
covid-fake-news: month decreas pollut human lockdown gorilla popul start develop rudimentari nuclear weapon,0
covid-fake-news: last line defenc full nation action health secretari say want see second nation lockdown govern necessari keep peopl safe kayburley,1
covid-fake-news: good news remain fall number report death 7day averag continu declin,1
covid-fake-news: philippin bagong alyansang makabayan bayan secretari gener renato rey spot panic buy sr branch,0
covid-fake-news: coffe cure covid19,0
covid-fake-news: small fraction death longterm care facil staff member nonetheless research estim year end covid19 make work ltc facil danger job america 2020,1
covid-fake-news: indiafightscorona trend high number singl day recoveri sustain past four consecut day kind success increas recoveri new case seen countri sinc may 2020 secretari,1
covid-fake-news: _queen elizabeth ii diagnos coronavirus_,0
covid-fake-news: covid19 disrupt pension,0
covid-fake-news: bill gate said cathol religion may suspend forev covid19 pandem,0
covid-fake-news: fish tank addit may treat coronaviru,0
covid-fake-news: coronavirusupd total covid19 case india septemb 7 2020 7731 cureddischargedmigr 3250429 2099 activ case 882542 17 death 71642 total covid19 confirm case cureddischargedmigratedact casesdeath,1
covid-fake-news: rise death larg driven southern state report 962 death today,1
covid-fake-news: indiafightscorona steep exponenti rise covid19 recoveri 50000 may 30 lakh sept daili number recov patient cross 70000 34 total case recov,1
covid-fake-news: georgia also report record high case almost 2000 7day averag case nearli tripl sinc late may hospit also gone right back fall may june,1
covid-fake-news: proud team busi pack stuff covid 19 famili support program ensur physic distanc well enablementdr,0
covid-fake-news: rt coronawatch 1855745 total confirm case 1230509 case curedrecov 20864750 sampl test here,1
covid-fake-news: trump hail posit talk covid19,0
covid-fake-news: garlic water cure novel coronaviru,0
covid-fake-news: covaxin updat phase3 trial corona homegrown vaccin soon two citi know detail,0
covid-fake-news: 3 everi 5 nigerian die covid19 50 year old take precaut protect older rel wear face mask public practic handrespiratori hygien amp maintain physic distanc 2 metr other takerespons,1
covid-fake-news: rt govern across countri ad thousand job field contact trace fight covid19 here,1
covid-fake-news: 239 new case covid19nigeria plateau116 fct33 lagos19 ekiti12 kaduna11 ogun11 ebonyi8 benue7 abia5 delta5 ondo4 edo3 imo2 osun2 bauchi1 54247 confirm 42010 discharg 1023 death,1
covid-fake-news: critic moment countri ask leader put target measur place know suppress spread ensur health system worker protect covid19,1
covid-fake-news: oh realli meat pack plant unhealthi ask smug ghost upton sinclair newsinphoto meatpack covid19,0
covid-fake-news: ai spot covid lung damag 95 accuraci ers2020 erscongress,1
covid-fake-news: osha feder workplac health safeti agenc say mask dont work covid19,0
covid-fake-news: plan visit famili friend laborday weekend protect covid19 wear mask stay least 6 feet away peopl dont live wash hand often,1
covid-fake-news: there evid american covid19 vaccin kill 5 ukrainian claim come site known disinform,0
covid-fake-news: one last data note report california pend number publish irregularli quit large12700and worth consid look data,1
covid-fake-news: presid trump misconstru data coronaviru death sept 3 cdc data show 185092 american die due covid19 estim put death toll higher,0
covid-fake-news: indiafightscorona 3 vaccin progress 3 vaccin preclin stage dg staysaf indiawillwin,1
covid-fake-news: hotel still test last day half test come mostli today one leav manag isol facil unless neg test day 3 day 12 test full swing,1
covid-fake-news: vape reduc chanc get coronaviru,0
covid-fake-news: ncdcfactcheck rememb specif cure covid19 trial drug show promis result yet valid use nigeria use hydroxychloroquin limit clinic trial pleas takerespons avoid selfmed,1
covid-fake-news: depart health doh report fake cigarett spread coronaviru reach philippin,0
covid-fake-news: coronavirusupd statewis detail total confirm covid19 case till 19 septemb 2020 8 state 120000 confirm case state 20001125000 confirm case state 125000 confirm case total confirm case far staysaf,1
covid-fake-news: less half state report hospit number way washington among state miss presum second largest number hospit peopl sever durat outbreak,1
covid-fake-news: banner swastika trump penc michigan coronaviru protest,0
covid-fake-news: peopl 50 year preexist medic condit like diabet higher risk complic due covid19 covid19 advisori vulner group provid use guidanc love one fall group download,1
covid-fake-news: 5 new confirm case commun clearli epidemiolog link auckland cluster 3 case link mt roskil church 2 household contact two separ previous report case,1
covid-fake-news: number covid19 death brazil plummet minist justic sergio moro order feder polic investig whether number fabric,0
covid-fake-news: grandpar other provid inform childcar exempt coronaviru rule local lockdown area england,1
covid-fake-news: russia report huge spike coronaviru death among journalist,0
covid-fake-news: news medic geniu donald trump discov covid19 infect number go dont test,0
covid-fake-news: say vatican confirm pope franci two aid test posit coronaviru,0
covid-fake-news: improv report caus death import first step toward realtim data covid19 highlight need accur time data ever worldhealthdata,1
covid-fake-news: intens care unit either full reach satur bed capac desper need staf issu wit impact second wave covid19 marseil,1
covid-fake-news: video show muslim women spit plastic bag throw hous spread coronaviru,0
covid-fake-news: vergiflu 400 mg vergiflu favipiravir indiafightscovid19 covid19 convergebio togetherletsbringthechang,0
covid-fake-news: 69000 new case report india confirm case talli rose 283 lakh union minist gajendra singh shekhawat test posit coronaviru 21 offici involv rescu oper kerala plane crash contract coronaviru covid_19,0
covid-fake-news: case novel coronaviru regist hospit maranhão brazil,0
covid-fake-news: coronaviru labour leader sir keir starmer selfisol household member show covid19 symptom,1
covid-fake-news: difficult time cope covid19 feel lone anxiou deal grief loss help avail nation suicid prevent lifelin 8002738255 learn,1
covid-fake-news: photo show three men cross feel like theyr crucifi requir stay home,0
covid-fake-news: meghan markl donat one royal crown covid19 caus queenelizabethii princeharri covid19,0
covid-fake-news: ride time coronaviru singl peopl handl thing,0
covid-fake-news: rt covid19 updat gap recov amp activ case cross 29 lakh today recov case nearli 4 ti,1
covid-fake-news: could miley cyru vagina hold clue vaccin,0
covid-fake-news: india effort lmao effort make unplan lockdown effort pay state gst effort destroy live migrant effort eat cow dung cow urin effort fight covid 21 day effort destroy entir economi effort thali bajao,0
covid-fake-news: _israel death covid19 tea made lemon bicarbon cure coronavirus_,0
covid-fake-news: new report show young previous healthi adult take long time recov covid19 studi found nearli 1 5 adult age 1834 milder outpati covid19 return usual health 1421 day,1
covid-fake-news: concern exponenti rise number covid case across north east newcastl council leader explain need new restrict north east england kayburley,1
covid-fake-news: decis lockdown time curv begun flatten nation shown lockdown effect savingl contain covid19 infect slow doubl rate need build gain,0
covid-fake-news: prolong use mask caus hypoxia,0
covid-fake-news: 54 peopl link commun cluster remain auckland quarantin facil includ 23 peopl test posit covid19 household contact,1
covid-fake-news: june 15 forecast suggest number covid19 death continu slow nation 129000 145000 death juli 11 howev 9 state like report death next 4 week previou 4 week,1
covid-fake-news: hope everyon full recoveri 160 peopl link cluster move manag quarantin facil auckland includ 89 peopl return posit test well household contact,1
covid-fake-news: _a video show new hospit coronaviru patient china_,0
covid-fake-news: pleas announc inclus 2 new lab ncdc molecular laboratori network fmc keffi genexpert lab nasarawa state total biomolecular lab river state test lab ncdc network free charg list lab,1
covid-fake-news: indiafightscorona india daili test capac cross 1170 lakh cumul test nearli 5 crore 49551507 date 720362 test conduct last 24 hour staysaf indiawillwin,1
covid-fake-news: indiafightscorona india continu scale new peak covid19 test 1170 lakh sampl test 2 consecut day countri achiev level high daili test cumul test date reach 46679145 staysaf,1
covid-fake-news: news first peopl receiv russian coronaviru vaccin abl run 100m ten second,0
covid-fake-news: symptom covid19 take azithromycin ivermectin acetylcystein,0
covid-fake-news: kia ora current activ case wellington,1
covid-fake-news: new public indirect impact covid19 pandem hiv tb malaria maintain critic prevent activ amp healthcar servic substanti reduc overal impact covid19 pandem full articl,1
covid-fake-news: support countri everi situat yesterday publish updat guidanc schoolrel public health measur context covid19,1
covid-fake-news: quarantin north korean style shot dead coronaviru covid19 covid_19 coronaviru covid19 covid_19,0
covid-fake-news: looter maintain social distanc creat anarchi covid19 dranthonyfauci looter,0
covid-fake-news: rt want talk littl data gather check methodolog build f,1
covid-fake-news: endless warn world underprepar countri need dig togeth invest ensur pandem magnitud sever never happen aworldindisord,1
covid-fake-news: 427 peopl repeatedli tri make contact includ via text via phone call remind anyon manag isol facil june 916 yet spoken healthlin call dedic team 09 302 0408,1
covid-fake-news: indiafightscorona shortag oxygen suppli countri today capac product oxygen slightli 6900 metric tonn oxygen consum covid well noncovid patient countri 2800 metric tonneday secretari,1
covid-fake-news: addit death report total number test complet date 233843 today world famili doctor day big thank 5500 gp around new zealand work everi day,1
covid-fake-news: today map new case,1
covid-fake-news: 40 flight crash victim test posit covid 19,0
covid-fake-news: rt struggl stress mental health concern due covid19 disast help avail,1
covid-fake-news: acc novel coronaviru may persist surfac hr sever day durat may vari differ condit type surfac temperatur humid etc,1
covid-fake-news: immunologist nobel winner tasuku honjo said new coronaviru isnt natur creat chines,0
covid-fake-news: video show black peopl attack asian peopl share thousand time onlin recent week although african live china report discrimin link coronaviru pandem,0
covid-fake-news: decis presid governor open state,0
covid-fake-news: face challeng far secur 26 billion less 10 need time bilater vaccin deal amp vaccin nation could compromis equit access amp hold progress countri bring covid19 end,1
covid-fake-news: billionair clive palmer taken ad major masthead spruik benefit hydroxychloroquin covid19 treatment bill gate tri microchip us spoiler alert he latest issu coronacheck,0
covid-fake-news: tinder add new covid19 posit option user sex date coronaviru covid19 tinder,0
covid-fake-news: 100 new case covid19nigeria lagos39 fct22 kaduna19 oyo7 ebonyi6 edo3 katsina1 ekiti1 bauchi1 nasarawa1 55005 confirm 43013 discharg 1057 death,1
covid-fake-news: chattisgarh 7899 uttarakhand 8085 ladahk 8673 covidindiaseva covid19 covid_19 covidー19 coronaupd coronavirusindia coronavirusupd coronaviru covidupd,1
covid-fake-news: us administr presid obama gave wuhan institut virolog us 37 million,0
covid-fake-news: access covid19 tool acceler covax global vaccin facil work ensur vaccin proven safe effect access equit countri rcafro70,1
covid-fake-news: today covid19 recoveryr sonipat haryana 816 covid19india covid covid__19 covid_19 covidー19 coronaupd coronavirusindia coronavirusupd coronaviru covidupd coronaviruspandem,1
covid-fake-news: situat like dr uk readi prescrib medic offer prophylaxi symptom reduct covid19 drug like chloroquin hydroxychloroquin ivermectin doxycyclin etc medic network oper us elsewher,0
covid-fake-news: video empti hospit show covid19 fake,0
covid-fake-news: still 16 signific cluster four close addit death report yesterday lab process 3865 test total number test date 194191 updat govern 4 pm,1
covid-fake-news: indiafightscorona nearli 60 total case contribut five state viz maharashtra andhra pradesh tamil nadu karnataka uttar pradesh staysaf indiawillwin,1
covid-fake-news: 48 pcr test tokyo may 19th,0
covid-fake-news: april daili complet test averag 144k today 140k stori like one suggest lack basic suppli constrain test capac heroic work also ridicul necessari,1
covid-fake-news: due recent low test number like relat holiday weekend 7day averag test fell 667k lowest sinc midjuli,1
covid-fake-news: multisystem inflammatori syndrom children misc rare seriou condit associ covid19 parent inform misc seek emerg care child visit,1
covid-fake-news: screen captur cover new york time accompani text assur newspap would brand govern spain communist,0
covid-fake-news: grate fund alreadi commit toward covax facil urgent need continu move portfolio forward covid19,1
covid-fake-news: india detect covid19 case marchapril 2020 fake mislead claim around pandem rose common commun rumour follow fals guidelinesnotif per analysi,0
covid-fake-news: attent focus big outbreak across southeast arizona sever state outsid region look verg see much higher level transmiss,1
covid-fake-news: viru engin optimis human transmiss human zoonot cover stori trash creat pandem want put blame someon els woman explan entir trustworthi follow money,0
covid-fake-news: list show medicin issu doctor gangaram india hospit allevi coronaviru symptom,0
covid-fake-news: want thank unitedkingdom egypt indonesia announc join covax thank countri make commit ahead deadlin covid19,1
covid-fake-news: daili updat publish weve track 178 million test 417k yesterday 7day averag 400k note track test state report detail see,1
covid-fake-news: persist longterm symptom covid patient open new line research mechan underli mecf well chronic postvir ill,1
covid-fake-news: donald trump respons covid19 bear full respons slow uncoordin bungl respons,0
covid-fake-news: here look number new case per million louisiana stop report saturday that two day worth case,1
covid-fake-news: commun case epidemiolog link auckland cluster 92 peopl link commun cluster transfer auckland quarantin facil includ 67 peopl test posit covid19 amp household contact,1
covid-fake-news: tablighi jamaat ask nonvegetarian food defec open quarantin facil locat saharanpur uttar pradesh,0
covid-fake-news: nokia distribut free phone student amidst coronaviru pandem,0
covid-fake-news: person got curfew passto wonder porsch carwo mask lockdown dma 2005 stay high hand common man violat seiz vehicl partial show dark face administr,0
covid-fake-news: newli updat covid19 investig drug therapi,1
covid-fake-news: yesterday hh sec azar announc complet review ind applic mrna1273 potenti vaccin sarscov2 amp allow proceed clinic feb 24 1st clinic batch mrna1273 ship nih use phase 1 studi,1
covid-fake-news: latest updat ministri health today new case covid19 report new zealand bring us 18 consecut day new case yesterday 1053 test bring total number test 296000,1
covid-fake-news: atmanirbharbharat establish global posit export 23 lakh ppe one month 128 cr ppe distribut statesut,1
covid-fake-news: popular florida beach evacu jellyfish test posit coronaviru coronaviru beach,0
covid-fake-news: rule thumb your number one your friend whānau home rememb gather need kept small limit 10 peopl that 9 other inform visit,1
covid-fake-news: everyon arriv zimbabw pay us60 pcr test,0
covid-fake-news: work stakehold privat amp public sector expand test capac covid19 nigeria review case definit reflect evolv chang local context 4000 covid19 test conduct incountri,1
covid-fake-news: also ship million item protect gear around world ensur health facil properli equip covid19,1
covid-fake-news: coronaviru snuck us ad unforeseen thing,0
covid-fake-news: prepar hurrican season avoid exposur covid19 tri home deliveri servic buy disast suppli option sure take step protect health health other run essenti errand,1
covid-fake-news: presid giammattei said countri 10000 covid19 test,0
covid-fake-news: newest cdc health alert network han updat recommend peopl defer travel cruis ship includ river cruis worldwid increas risk covid19 spread onboard ship learn,1
covid-fake-news: see clive palmer ad spruik hydroxycholoroquin treatment covid19 newscorp paper recent run rule claim ad coronacheck,0
covid-fake-news: 790 new case covid19nigeria delta166 lagos120 enugu66 fct65 edo60 ogun43 kano41 kaduna39 ondo33 rivers32 bayelsa29 katsina21 imo20 kwara18 oyo11 abia10 benue6 gombe4 yobe2 bauchi2 kebbi2 26484 confirm 10152 discharg 603 death,1
covid-fake-news: latest updat ministri health eight day row new case covid19 report new zealand total number confirm case remain 1154 number report world health organ,1
covid-fake-news: coronavirusupd india report highest ever singl day covid19 recoveri 57584 patient,1
covid-fake-news: donald trump forgot covid19 covid19 didnt forget us presid couldnt wish away viru april couldnt tweet away may cant ignor away june,0
covid-fake-news: two member test coronaviru posit ahead ucl quarterfin sure rest team field circumst,0
covid-fake-news: maharashtra 19522 contribut 2231 new recoveri state andhra pradesh 1224 karnataka 83 tamil nadu 631 chhattisgarh 60 follow 328 new recoveri state togeth contribut 551 total new recoveri,1
covid-fake-news: covid19nigeria pleas rememb use chloroquin deriv manag coronaviru diseas valid approv selfmed caus harm lead death misus drug detail via,1
covid-fake-news: littl boy die covid19 three differ countri still dont believ media fakenew,0
covid-fake-news: author author leaflet remain anonym inform sourc seen similar leaflet mailbox tweet us coronavirusfact datoscoronaviru,0
covid-fake-news: video 14yearold indian boy name abhigya anand alleg predict coronaviru 2019,0
covid-fake-news: ugandan presid announc postpon elect,0
covid-fake-news: theyr test airlin strong test get get theyr test train get get,0
covid-fake-news: bill gate said thousand peopl die covid19 vaccin,0
covid-fake-news: world health organ advis peopl eat bakeri item amid covid19 outbreak,0
covid-fake-news: indiafightscorona steep exponenti rise daili test cumul test near 47 crore cumul test date reach 46679145 detail staysaf indiawillwin,1
covid-fake-news: pleas share today friday septemb 4th 21411 particip enrol cove phase 3 studi mrna1273 find trial check back next friday even updat enrol number,1
covid-fake-news: 6 potenti covid treatment identifi ai,1
covid-fake-news: atheist italian doctor julian urban colleagu convert christian wake covid19 crisi,0
covid-fake-news: indiafightscorona india total covid19 recoveri cross 30 lakh 3037151 today india continu trajectori post 60000 recoveri 8th consecut day recoveri rate reach 7715 detail staysaf,1
covid-fake-news: grate nigerian associ technologist engin support nation covid19 respons face mask amp hand sanitis continu work profession bodi wholeofsocieti respons covid19nigeria takerespons,1
covid-fake-news: moder amp sever covid_19 case treat either dedic covid hospit dedic covid19 health centr wherein less 170 case icu 033 case ventil 259 case oxygen bed 17720206 pm,1
covid-fake-news: despit covid19 pandem total number death brazil decreas rather increas compar month april 2019 april 2020 statement back nation civil registri data,0
covid-fake-news: break coronaviru case bolton continu increas equival 192 new case per 100000 peopl record week 10 septemb latest break stori,1
covid-fake-news: coronaviru snuck us ad unforeseen thing,0
covid-fake-news: data scientist design florida covid19 dashboard mobil friendli remov posit refus censor data manipul number coronaviru coronavirusupd,0
covid-fake-news: coronavirusupd statewis detail total confirm covid19 casestil 13 septemb 2020 0800 state 115000 confirm case state 15001100000 confirm case state 100000 confirm case total confirm case far,1
covid-fake-news: bill gate person profit covid19 vaccin own compani plan implant microchip everyon,0
covid-fake-news: indiafightscorona unpreced upsurg test india cross new peak 4 crore test 9 lakh test conduct third success day detail indiawillwin,1
covid-fake-news: go see covid19 transmiss go forward via,1
covid-fake-news: updat covid19 mainland china earli implement amp time adjust control measur import contain transmiss data made publicli avail addit sourc research amp polici plan report,1
covid-fake-news: indiafightscorona test india steepli increas 9 lakh test per day bolster statesut test 140 testsdaymillion popul advis,1
covid-fake-news: test part routin requir safe return work result came back posit remain isol third case person travel back oversea import case,1
covid-fake-news: ratan tata view indian economi bounc back econom downfal due current covid19 situat,0
covid-fake-news: also mitig covid19 impact address psychosoci need facilit rapid restor damag health facil issu appeal 76 million ask solidar support lebanes peopl beirut,1
covid-fake-news: rt covid19 updat 1132 case fatal report past 24 hr 474 new case mortal,1
covid-fake-news: icmr covid19 test cross 3 lakh detail visit icmrfightscovid19 indiafightscorona,1
covid-fake-news: chang indic mass elev risk red shift scale state orang mean risk second spike major gap least one metric quickli devolv immin outbreak bar intervent,1
covid-fake-news: florida report record 277 death today given report problem last week may death past standard day,1
covid-fake-news: rt covid19 updat total number recoveri touch 3398844 take recoveri rate 7777 total,1
covid-fake-news: post say sever centuri pandem 20,0
covid-fake-news: one case previous report kano transfer jigawa state therefor total number confirm case kano 36 19th april 2020,1
covid-fake-news: children separ parent coronaviru treatment,0
covid-fake-news: studi cdc prove face mask prevent spread viru,0
covid-fake-news: peopl spread covid19 pet protect dog limit contact peopl outsid household much possibl learn,1
covid-fake-news: imag show indian polic beaten migrant worker amid india lockdown commut,0
covid-fake-news: independ sage advis withdraw lockdown claim uk record highest coronaviru daili case sinc may follow today event live,1
covid-fake-news: first case woman 30 arriv dubai 28 august second child arriv uzbekistan via dubai 28 august case transfer auckland quarantin facil member bubbl,1
covid-fake-news: covid19 updat today 14 new case covid19 report new zealand today 9 miq 5 commun 5 new commun case epidemiolog link case either epidemiolog genom link auckland cluster,1
covid-fake-news: cloth face cover may help prevent spread covid19 wide use public set wear face cover help protect around other wear one help protect peopl around includ,1
covid-fake-news: recent studi show signific portion individu covid19 lack symptom asymptomat even eventu develop symptom presymptomat transmit viru other show symptom,1
covid-fake-news: facebook claim covid19 man made lab,0
covid-fake-news: gener howev test situat unit state appear deterior infect grow report colleagu,1
covid-fake-news: learn itali space avail hospit pleas step home next 21 day coronaviruslockdown,0
covid-fake-news: estim size unsustain corpor debt mountain creat covid19 pandem slash 70bn influenti citi figur,1
covid-fake-news: last year china vaccin compulsori vaccin supposedli host digit viru one caus covid19 activ 5g antenna,0
covid-fake-news: us doesnt enough monkey vaccin test china halt export,1
covid-fake-news: eight patient ca hospit april 2020 ecigarett vape product useassoci lung injuri evali covid19 symptom similar report use ecigarett vape product doctor covid19 pandem,1
covid-fake-news: offer essenti cancer care new normal coronaviru,1
covid-fake-news: new data show 9000 covid19 case healthcar personnel identifi 300000 case report cdc feb 12apr 9 need medic care call ahead amp wear cloth face cover protect hcp amp patient,1
covid-fake-news: given increas spread novel coronaviru across world cdc updat definit person investig pui covid19,1
covid-fake-news: 423 new case covid19nigeria lagos117 fct40 ondo35 rivers28 osun24 benue21 abia19 ogun19 ebonyi18 delta17 kwara17 kaduna15 anambra14 ekiti11 kano9 imo6 gombe4 oyo3 taraba3 bauchi1 edo1 nasarawa1 47290 confirm 33609 discharg 956 death,1
covid-fake-news: suspect covid 19 patient run away doctor polic infront media telangana,0
covid-fake-news: 245 new case covid19 76lago 37katsina 32jigawa 23kano 19fct 18borno 10edo 9bauchi 6adamawa 5oyo 5ogun 1ekiti 1osun 1benu 1niger 1zamfara 2802 confirm case covid19 nigeria discharg 417 death 93,1
covid-fake-news: hospit acquir coronaviru reach staff well patient,1
covid-fake-news: coronavirusupd covid19 test statu updat state 048831145 sampl test septemb 05 2020 1092654 sampl test septemb 05 2020 staysaf indiawillwin,1
covid-fake-news: social distanc work prevent infecti diseas,1
covid-fake-news: talli doublecheck state public health number human enrich data reportingour media best provid standard number state report vari tremend provid maxim transpar decisionmak,1
covid-fake-news: nejm letter say saliva test good better nasal swab covid test,1
covid-fake-news: pakistan prime minist imran khan wife test posit coronaviru,0
covid-fake-news: public affirm coronaviru creat unit state kill elderli peopl stop 5g develop,0
covid-fake-news: rt great time moder covid19 misinform q,0
covid-fake-news: coronavirusupd india covid19 recoveri rate improv 7723 septemb 05 2020 steadi improv india covid19 recoveri rate sinc lockdown initi march 25 2020 indiafightscorona via,1
covid-fake-news: marool onlin forum websit claim 14 25 confirm case covid19 announc may 7 oromo polit prison,0
covid-fake-news: list precaut issu indian council medic research icmrdelhi stay safe covid19 viru,0
covid-fake-news: corona let ppl die need photograph well prioriti,0
covid-fake-news: arteri venou thrombosi issu coronaviru role anticoagul,1
covid-fake-news: popup centr queenstown 1050 peopl show tuesday alon test 1076 swab total taken popup centr neg result,1
covid-fake-news: trump offer pardon coronaviru newsinphoto covid19 coronavirusnyc,0
covid-fake-news: claim say bill gate said microchip mandatori travel covid19,0
covid-fake-news: say gov toni ever remov american flag capitol build,0
covid-fake-news: claim kin die covid19 claim insur pradhan mantri jeevan jyoti bima yojana pmjjbi pradhan mantri suraksha bima yojana pmsbi pibfactcheck pmsbi doesnt cover covid relat death pmjjbi cover covid death certain condit,0
covid-fake-news: plagu death china coronaviru bat,0
covid-fake-news: video show polic forc beat man roadsid lockdown,0
covid-fake-news: jimmi kimmel say broadcast show home total depress donaldtrump tv coronaviru,0
covid-fake-news: coronavirusupd total covid19 case indiaa august 25 2020 7592 cureddischargedmigr 2404585 2224 activ case 704348 184 death 58390 total covid19 confirm case cureddischargedmigratedact casesdeath via,1
covid-fake-news: black magic work bathroom coronaviru blackmag,0
covid-fake-news: rt govern septemb 10 2020 releas rs 619508 crore 14 state sixth equat monthli instal,1
covid-fake-news: presid trump speech point strong economi secur border coronaviru respons reason american reelect novemb factcheck,0
covid-fake-news: us complet test 1 million peopl 1048971 exact mileston butand daili number complet test appear rise anymor full detail see,1
covid-fake-news: ncdc deploy team support implement covid19 respons activ fund rediss project 361 state team provid technic support individu state takerespons,1
covid-fake-news: summer kill coronaviru,0
covid-fake-news: yeah mean make sens though hear much lower number coupl laboratori one privat compani possibl right setup,1
covid-fake-news: fwiw weve illinoi report wonder aloud idph number seen reason doubt state fwiw,1
covid-fake-news: getz pharma import 1000 covid test kit close factori 5 day randomli test 1000 7 posit patient asymptomat covid_19 covid19pakistan,0
covid-fake-news: delhi public school sell face mask rs 400,0
covid-fake-news: emot toll covid19 real especi among peopl racial ethnic minor group unequ affect pandem bethe1to help save life suicideprevent,1
